event_id,time_utc,latitude,longitude,magnitude,depth_km,max_amplitude_bhz,tsunami_flag_usgs
11914721,2024-12-18 07:43:15.720,18.7605,-65.2221,3.69,89.0,55226,0
11924118,2024-12-18 05:44:12.238,51.7436,-179.4612,3.3,97.111,47414,0
11914669,2024-12-18 04:44:36.503,63.8685,-148.8438,4.4,107.4,86365,0
11914672,2024-12-18 04:37:08.600,17.939667,-66.966667,3.12,10.94,46329,0
11914663,2024-12-18 04:09:12.702,-20.2542,-69.9273,5.2,57.586,9739138,0
11915023,2024-12-17 22:46:22.058,11.1812,-87.0278,4.5,10.0,18028,0
11914594,2024-12-17 22:17:38.340,18.536167,-155.981003,3.61999989,107.449997,17345,0
11914953,2024-12-17 21:03:20.021,11.9832,-88.1033,4.6,10.0,9740,0
11921038,2024-12-17 20:53:15.623,14.1745,145.569,4.1,100.972,1848603,0
11914542,2024-12-17 18:19:56.520,20.287333,-156.672333,3.0,33.64,16867,0
11914483,2024-12-17 16:49:39.279,-24.0744,-66.9237,4.3,195.487,15314,0
11914490,2024-12-17 16:30:24.068,24.5917,122.9337,4.4,108.433,357083,0
11914476,2024-12-17 16:23:35.492,-25.7485,-70.6138,4.2,61.615,7568735,0
11914464,2024-12-17 16:00:43.934,-19.3969,-69.2977,4.4,106.514,7946899,0
11914430,2024-12-17 13:11:18.418,36.2615,139.9292,4.5,76.086,112286,0
11914393,2024-12-17 12:32:23.783,39.7131,77.1382,4.4,10.0,30189,0
11914328,2024-12-17 08:23:22.540,19.274167,-65.097167,3.43,85.84,55843,0
11915577,2024-12-17 08:18:40.277,53.8723,-165.6544,3.7,71.207,96571,0
11914325,2024-12-17 08:15:07.020,56.7181,-153.5132,3.1,12.8,44705,0
11914320,2024-12-17 06:57:06.169,53.1939,-166.8387,4.5,47.376,288784,0
11914298,2024-12-17 05:46:04.580,19.8161,-65.3,3.75,60.0,45648,0
11924557,2024-12-17 04:47:44.260,27.2434,129.587,4.4,10.0,12837,0
11914277,2024-12-17 04:39:34.738,-41.8496,174.3749,4.5,24.812,1294340,0
11914402,2024-12-17 04:22:27.200,14.5407,-91.8501,4.0,78.353,3873,0
11914269,2024-12-17 04:09:33.867,31.0848,130.3315,5.4,162.337,434763,0
11914229,2024-12-17 02:39:55.580,38.790833,-119.769167,3.2,6.21,95728,0
11915593,2024-12-17 02:11:10.466,52.0743,-170.7734,3.2,35.0,12413,0
11923655,2024-12-17 01:37:00.910,24.8835,128.1097,4.6,10.0,10071,0
11915583,2024-12-17 00:35:49.404,51.982,179.7439,3.0,174.581,40861,0
11914133,2024-12-16 22:38:52.618,39.158,-119.0562,3.1,5.3,27389,0
11919935,2024-12-16 21:36:18.214,-14.4924,167.2949,4.6,164.663,165360,0
11923977,2024-12-16 20:58:51.073,51.2048,-167.6244,3.2,0.6,5952,0
11913971,2024-12-16 16:45:34.850,18.783167,-64.843,3.08,21.94,74602,0
11920755,2024-12-16 14:07:48.867,13.2009,145.6375,5.0,19.384,3879877,0
11913839,2024-12-16 08:17:25.673,60.0611,-151.3704,3.0,53.4,116951,0
11914319,2024-12-16 07:59:10.004,-31.583,-69.2072,4.3,117.118,1652822,0
11913823,2024-12-16 06:48:17.706,31.634,-104.027,3.2,6.7151,6901,0
11913817,2024-12-16 06:18:26.170,18.971,-67.424667,3.09,19.21,58564,0
11913930,2024-12-16 06:07:52.235,-22.2669,-70.1449,4.7,38.205,213171,0
11923629,2024-12-16 04:51:12.964,35.6279,140.674,4.1,56.944,17,0
11913788,2024-12-16 04:05:49.730,17.933,-64.619833,3.12,97.43,45597,0
11913759,2024-12-16 02:34:00.820,30.0363,130.4411,4.6,66.417,66408,0
11913710,2024-12-15 22:12:11.831,63.1732,-152.475,3.6,18.2,38040,0
11919905,2024-12-15 22:10:11.903,12.3012,-88.0918,4.2,39.768,38308,0
11913705,2024-12-15 21:42:38.965,52.864,160.2654,5.1,39.447,11042247,0
11913668,2024-12-15 19:37:55.375,34.0013,135.2754,4.4,10.0,134428,0
11913643,2024-12-15 17:35:13.123,32.4416,141.7927,4.5,10.0,45942,0
11913619,2024-12-15 17:08:08.562,57.8511,-152.6163,3.5,44.9,299477,0
11913593,2024-12-15 13:53:13.058,81.922,-6.1214,4.4,10.0,7019,0
11913595,2024-12-15 13:21:44.069,-22.6819,-67.632,4.1,166.002,7499,0
11923606,2024-12-15 13:11:37.976,50.5038,-174.8332,3.2,4.2,721206,0
11920606,2024-12-15 12:47:46.480,39.0244,72.3786,4.2,10.0,17785,0
11913549,2024-12-15 12:46:13.330,19.299,-68.7835,4.0,41.0,229038,0
11913584,2024-12-15 11:42:32.842,16.9798,-99.9996,4.3,10.0,64786,0
11920604,2024-12-15 11:17:41.496,-10.2844,161.4506,4.1,88.911,100807,0
11913500,2024-12-15 09:58:34.047,16.1554,-98.6679,5.0,10.0,69121,0
11920656,2024-12-15 08:20:04.124,-32.2857,-71.9425,4.1,27.653,7106911,0
11913479,2024-12-15 08:10:10.328,60.5255,-147.1809,3.3,1.6,74929,0
11913468,2024-12-15 06:43:05.770,19.6478,-65.4155,3.77,42.0,49513,0
11921533,2024-12-15 06:13:31.312,-13.9013,167.1616,4.2,160.01,34124,0
11923505,2024-12-15 05:17:58.203,51.4685,-176.1264,3.4,34.9,762806,0
11913426,2024-12-15 03:19:30.974,53.6504,-165.0734,3.7,30.193,123294,0
11913420,2024-12-15 02:51:17.970,19.3441,-67.3761,3.74,29.0,50464,0
11913415,2024-12-15 02:23:53.987,39.0803,-118.9832,3.6,8.3,125646,0
11921873,2024-12-15 01:58:53.634,35.2719,140.4442,4.2,66.162,5817205,0
11920282,2024-12-15 00:53:09.239,13.2302,-89.7714,4.4,54.681,231550,0
11913388,2024-12-15 00:06:06.878,50.8084,-177.5333,4.0,20.173,35290,0
11920519,2024-12-14 21:55:17.287,52.1518,-178.0438,3.7,113.688,18461,0
11923317,2024-12-14 21:55:15.863,50.7535,-177.4787,3.4,29.0,18461,0
11913345,2024-12-14 20:15:59.169,54.5924,160.2168,4.5,119.756,3389444,0
11923309,2024-12-14 18:54:15.886,52.7956,-167.969,3.0,45.1,29117,0
11923310,2024-12-14 18:35:09.097,53.831,-164.0573,3.1,50.2,13406,0
11913330,2024-12-14 18:14:13.735,39.1538,-119.058,3.4,9.0,35407,0
11913502,2024-12-14 17:32:49.582,-41.3706,175.186,3.6,18.873,910170,0
11913321,2024-12-14 15:19:42.993,27.3306,129.5547,4.7,10.0,38557,0
11913295,2024-12-14 14:54:34.590,19.388833,-155.277333,3.11,1.82,25345,0
11913265,2024-12-14 13:04:48.506,66.1421,-162.8613,3.4,20.3,30098,0
11913267,2024-12-14 12:54:31.210,-21.2669,-67.1425,4.9,186.467,25594,0
11920425,2024-12-14 12:17:06.481,-24.3738,-67.2506,4.4,182.98,6225,0
11913243,2024-12-14 09:55:38.390,17.957,-64.93,3.22,68.42,50374,0
11922569,2024-12-14 07:34:09.555,54.1718,-158.2997,3.1,9.2,2300,0
11913221,2024-12-14 07:20:56.090,19.0085,-67.178833,3.44,7.55,55290,0
11913296,2024-12-14 04:16:22.704,44.4384,-115.1969,3.07,10.0,7511,0
11921896,2024-12-14 03:57:56.024,-21.283,-69.838,4.0,59.51,3549363,0
11913403,2024-12-14 03:33:04.771,25.4509,142.7382,4.6,10.0,260517,0
11913204,2024-12-14 02:46:54.517,19.4657,-70.8211,3.3,26.6,1433063,0
11921100,2024-12-14 00:00:56.869,16.2971,-98.6595,4.5,10.0,10826,0
11913116,2024-12-13 23:38:18.234,-35.33,-70.7256,6.4,109.0,10399783,0
11913107,2024-12-13 22:45:17.882,16.5649,146.8354,4.7,60.375,17524,0
11913100,2024-12-13 22:00:10.494,-22.0991,-68.4931,4.9,95.137,204155,0
