magnitude,depth,max_amplitude_bhz,tsunami,is_ocean,is_steep_slope
4.4,80.798,13184,0.0,1,1
4.4,10.0,6456,0.0,1,1
4.9,46.471,44823,0.0,1,1
4.4,67.455,271603,0.0,1,1
3.6,10.0,14132,0.0,0,0
4.5,10.0,7101,0.0,1,0
4.4,32.155,41412,0.0,1,0
4.8,34.797,923078,0.0,1,1
4.3,62.501,65499,0.0,1,0
4.2,61.153,578888,0.0,1,0
4.3,10.0,13020,0.0,0,0
4.6,10.0,71680,0.0,1,1
3.2,84.0,96319,0.0,1,1
3.18,4.07,30220,0.0,1,1
4.3,80.8,19061,0.0,1,0
3.0,2.529,10974,0.0,0,0
4.2,10.0,1186314,0.0,1,1
3.4,0.3,42812,0.0,0,0
3.0,6.5741,38400,0.0,0,0
3.78,31.04,450416,0.0,0,1
4.4,30.489,312071,0.0,1,1
3.9,11.38,158558,0.0,1,1
4.3,199.005,2805,0.0,0,0
3.09,8.48,45724,0.0,1,1
4.3,167.825,19545,0.0,0,0
4.5,50.372,360012,0.0,1,1
4.5,10.0,4490,0.0,0,1
4.2,60.358,1057020,0.0,1,1
4.3,35.0,41199,0.0,1,1
3.24,5.0,11391,0.0,0,0
5.1,17.404,289067,0.0,0,0
4.4,98.783,35868,0.0,1,0
4.7,119.604,162149,0.0,1,0
4.4,10.0,14857,0.0,1,0
5.0,10.0,342578,0.0,1,1
4.4,10.0,27152,0.0,1,1
3.1,10.0,87092,0.0,1,1
3.5,10.0,11259,0.0,1,1
3.0,35.0,27005,0.0,0,0
5.0,35.0,5042966,0.0,1,1
4.3,148.617,6583,0.0,0,0
3.0,118.67,194421,0.0,0,1
4.4,69.694,138182,0.0,1,1
5.2,8.863,7611204,0.0,1,1
3.8,39.0,166024,0.0,1,1
4.6,7.941,904453,0.0,0,0
4.8,35.0,531843,0.0,0,0
4.4,9.903,88379,0.0,1,1
4.8,68.658,185953,0.0,1,0
4.5,83.117,102923,0.0,1,1
3.01,13.49,63693,0.0,1,1
4.2,42.431,21431,0.0,1,0
4.3,248.122,2013,0.0,0,0
3.73,62.0,288694,0.0,1,1
3.9,15.3,774164,0.0,1,1
3.1,63.865,116693,0.0,1,1
4.8,10.0,305858,0.0,1,1
4.8,96.556,8179342,0.0,0,0
4.6,61.232,2116036,0.0,1,1
3.5,35.0,41062,0.0,1,1
7.0,29.0,48345365,1.0,1,1
4.4,189.758,74227,0.0,1,0
4.2,16.726,18105,0.0,0,1
4.2,219.971,202872,0.0,1,0
4.6,10.0,11144065,0.0,1,1
4.4,41.571,7952917,0.0,1,0
3.1,23.4,16507,0.0,1,0
3.0,11.4,12092,0.0,0,0
5.2,174.487,16719630,0.0,0,0
4.8,56.188,3882,0.0,1,0
3.4,35.0,19618,0.0,1,1
3.1,8.1378,9139,0.0,0,0
4.1,131.029,22155,0.0,0,0
3.0,1.64,8501,0.0,0,1
3.7,102.476,47793,0.0,1,0
4.3,18.529,3142022,0.0,0,1
3.8,38.7,173026,0.0,0,0
4.4,10.0,91,0.0,1,0
4.5,10.0,2782623,0.0,0,1
4.6,32.713,22534,0.0,0,0
4.2,43.244,281045,0.0,1,1
4.2,115.367,8029770,0.0,0,1
4.2,129.148,7953631,0.0,0,1
3.37,34.09,45884,0.0,1,1
6.1,14.0,42908434,0.0,1,1
4.0,132.87,532426,0.0,0,0
3.38,21.36,67062,0.0,1,1
4.4,75.557,453892,0.0,1,0
3.6,10.0,5033964,0.0,1,1
4.4,80.077,31122,0.0,1,0
3.0,2.4,18321,0.0,1,0
3.2,9.23,35838,0.0,0,0
3.61,8.38,1362363,0.0,0,0
3.86,46.0,168165,0.0,1,1
4.5,34.848,604132,0.0,1,0
3.5,30.9,276140,0.0,0,0
4.4,30.558,5817205,0.0,0,0
3.18,6.31,3324,0.0,0,0
5.4,11.732,43547744,0.0,1,1
3.2,10.0,206481,0.0,0,0
4.2,107.341,78215,0.0,0,0
4.5,38.098,42392,0.0,1,0
3.42,2.1,40044,0.0,0,1
4.5,111.129,7107243,0.0,0,0
4.3,203.907,2752,0.0,0,0
3.2,13.82,152468,0.0,0,0
3.69,31.38,264477,0.0,0,1
3.2,6.665,70455,0.0,0,0
3.1,3.21,155968,0.0,0,0
4.0,78.018,166709,0.0,0,1
4.4,7.709,827570,0.0,1,1
4.3,34.898,681931,0.0,1,1
4.2,58.849,1061022,0.0,0,0
4.3,162.088,61453,0.0,0,1
3.7,10.334,1493099,0.0,0,0
4.4,13.2,179552,0.0,0,0
4.9,46.78,1788841,0.0,1,0
4.2,60.795,25,0.0,1,0
4.2,17.608,3820,0.0,1,1
3.5,35.0,57558,0.0,1,0
4.0,19.601,5301,0.0,1,0
4.5,124.988,7962875,0.0,0,1
3.6,67.2,42636,0.0,0,0
4.5,10.0,28279,0.0,0,0
3.8,11.1,184934,0.0,1,0
4.1,133.542,229780,0.0,1,0
3.11,1.51,7361,0.0,0,1
4.6,126.411,2721274,0.0,1,1
4.5,87.956,216693,0.0,1,0
3.7,22.0,5344,0.0,1,1
4.1,10.0,163207,0.0,1,1
3.0,10.0,30935,0.0,1,1
4.3,30.144,5138,0.0,1,1
4.5,10.0,74775,0.0,1,1
4.39,10.98,3486065,1.0,0,0
3.0,43.48,56150,0.0,1,1
3.09,7.88,2961224,0.0,0,1
4.4,33.799,23729,0.0,1,1
4.4,35.0,52891,0.0,1,0
4.1,28.729,136859,0.0,1,1
4.0,164.634,54234,0.0,0,0
4.2,3.904,4205941,0.0,0,0
4.2,43.119,34416,0.0,1,0
3.9,27.459,13661,0.0,1,1
3.69,90.0,104641,0.0,1,1
4.0,64.8,42541,0.0,1,0
3.0,13.99,25991,0.0,0,0
5.1,67.448,9904205,0.0,0,1
4.5,38.548,310412,0.0,1,1
4.1,10.0,298581,0.0,1,1
4.3,15.195,668712,0.0,1,0
3.88,94.0,286085,0.0,1,1
3.66,5.0,231808,0.0,0,1
3.32,58.29,30533,0.0,1,1
3.4,35.0,95848,0.0,1,1
4.3,45.493,45387,0.0,1,1
4.4,59.84,3224,0.0,1,0
4.9,47.204,46019,0.0,1,0
4.1,10.0,93359,0.0,1,1
3.22,13.73,157002,0.0,0,0
4.3,67.408,189244,0.0,1,0
3.2,41.8,73647,0.0,0,0
4.3,10.0,225186,0.0,1,1
4.2,167.699,4080,0.0,0,0
4.2,77.262,6410203,0.0,0,0
4.3,4.7,30052,0.0,1,1
4.9,10.0,29100,0.0,1,1
4.2,17.642,5807169,0.0,0,0
4.8,97.936,241609,0.0,1,1
4.3,402.101,19986,0.0,1,0
6.5,400.786,30715766,1.0,1,1
4.1,117.017,23368,0.0,0,0
4.4,10.0,429068,0.0,0,0
3.1,17.1,1626105,0.0,0,0
4.4,63.505,35539,0.0,1,1
3.4,10.0,12569,0.0,1,0
3.7,44.3,154562,0.0,1,0
3.3,104.036,80106,0.0,1,0
3.3,164.579,16386,0.0,1,1
3.3,32.542,149934,0.0,1,1
4.6,10.0,5084,0.0,1,1
5.9,31.17,6115820,0.0,1,1
3.1,34.9,27702,0.0,0,0
5.0,27.397,5302493,0.0,0,0
4.5,212.094,373332,0.0,1,0
3.52,8.704,257220,0.0,0,0
4.8,10.0,21256,0.0,1,0
4.5,10.0,27594649,0.0,1,0
3.17,2.65,7552,0.0,0,0
3.2,55.0,45261,0.0,0,0
4.0,129.826,3796442,0.0,1,1
4.4,10.0,170780,0.0,0,1
3.54,32.26,371883,0.0,0,1
3.5,35.0,233440,0.0,1,0
4.4,30.743,2491980,0.0,1,1
3.9,59.338,7982055,0.0,1,1
3.0,64.7,26459,0.0,1,0
4.2,10.0,20555,0.0,0,0
3.8,55.687,8056886,0.0,0,1
3.6,137.0,30751,0.0,1,0
4.7,11.57,3373592,0.0,0,0
4.6,27.942,102137,0.0,1,1
3.1,35.0,19206,0.0,1,0
4.4,44.734,5437708,0.0,1,1
4.2,10.0,16767,0.0,0,0
4.9,10.0,96528,0.0,1,1
4.5,38.893,5393,0.0,1,1
3.4,26.83,5515,0.0,0,0
3.1,0.0,26993,0.0,0,0
5.1,49.425,6221283,0.0,1,0
4.8,24.832,407691,0.0,1,1
3.2,8.47,48216,0.0,0,1
3.56,13.0,46876,0.0,1,1
4.6,18.731,189740,0.0,1,1
5.4,11.6,5322015,1.0,0,0
4.2,10.0,119331,0.0,1,0
4.5,610.617,27553078,0.0,1,0
4.0,5.0,83879,0.0,0,0
3.7,78.786,5027070,0.0,1,1
3.9,10.0,299237,0.0,0,0
4.0,390.186,5966,0.0,1,0
3.0,7.3688,30186,0.0,0,0
4.5,125.353,74519,0.0,0,1
5.4,120.012,7579050,0.0,1,1
4.7,78.546,808076,0.0,1,0
3.1,22.3,160075,0.0,0,0
5.2,36.61,967661,0.0,1,1
3.9,10.0,44756,0.0,0,1
3.0,114.9,8938,0.0,1,0
4.0,96.367,8027389,0.0,0,1
4.3,170.262,76687,0.0,0,0
4.0,52.875,16213,0.0,1,1
5.4,145.989,483324,0.0,0,0
4.6,35.0,696404,0.0,1,1
3.28,26.63,68227,0.0,1,1
4.2,152.716,10081,0.0,1,0
4.4,165.283,39137,0.0,0,1
4.2,11.594,2219,0.0,0,0
4.4,10.0,8343337,0.0,1,0
3.1,5.5872,46167,0.0,0,0
3.38,1.8,24668,0.0,0,1
4.1,45.819,252044,0.0,0,1
3.2,10.0,29769,0.0,0,0
3.1,18.1,227849,0.0,1,1
4.7,78.462,377063,0.0,1,1
4.6,121.171,143503,0.0,0,1
4.9,80.47,217075,0.0,0,0
4.7,261.221,197974,0.0,0,0
3.0,5.0,21995,0.0,0,0
4.5,170.862,57331,0.0,1,1
3.0,3.07,49607,0.0,0,0
4.8,180.257,41347,0.0,0,0
3.0,5.9204,16554,0.0,0,0
3.4,6.2537,60218,0.0,0,0
4.0,29.936,1448,0.0,0,0
3.65,92.0,232697,0.0,1,1
4.1,150.293,16646,0.0,0,0
3.83,1.64,45064,0.0,0,1
5.0,44.319,1939127,0.0,1,0
6.3,15.865,8930018,0.0,1,1
4.5,10.0,2913661,0.0,0,1
6.8,35.0,15091249,1.0,1,1
4.2,10.0,4282660,0.0,0,1
3.6,8.764,5012214,0.0,1,1
3.44,3.62,73966,0.0,0,0
3.1,9.392,224002,0.0,0,0
4.2,105.305,7094743,0.0,0,1
4.3,10.122,27923,0.0,1,1
4.0,35.0,13975,0.0,1,1
5.0,223.577,45357,0.0,1,0
3.18,9.28,47304,0.0,1,1
3.6,50.524,5011466,0.0,1,1
3.1,0.0,5051,0.0,0,0
4.3,94.34,30711,0.0,1,0
4.0,45.716,5013615,0.0,1,1
4.2,140.239,1854,0.0,1,0
5.1,25.686,290203,0.0,0,0
4.2,34.534,4159610,0.0,1,1
4.2,131.777,40422,0.0,1,1
4.2,134.445,19503,0.0,0,0
4.05,106.0,41348,0.0,1,0
5.6,16.225,460376,1.0,1,1
3.3,11.9,208853,0.0,0,0
3.3,0.6,5375,0.0,0,0
3.17,8.34,39364,0.0,1,1
4.1,80.314,107040,0.0,0,0
4.3,94.267,65851,0.0,0,0
4.6,11.475,33180,0.0,1,1
5.9,30.0,42219149,0.0,1,1
4.2,35.0,2051445,0.0,1,1
4.6,86.864,87686,0.0,1,1
4.2,35.0,53078,0.0,1,1
3.08,36.63,34902,0.0,1,1
4.5,10.0,1430420,0.0,0,0
3.14,30.42,51197,0.0,1,1
4.4,110.7,114961,0.0,0,0
3.06,15.82,423482,0.0,0,1
3.0,6.9,20433,0.0,0,0
3.16,3.81,45125,0.0,1,1
4.15,6.94,18934206,1.0,0,0
3.08,7.15,51244,0.0,0,0
3.1,10.2,33019,0.0,0,0
4.7,157.274,201398,0.0,0,1
4.3,99.798,42567,0.0,0,1
4.5,63.857,3544994,0.0,1,1
4.5,44.36,59374,0.0,1,1
3.08,13.76,32331,0.0,1,0
4.5,51.293,32064,0.0,0,0
3.4,10.0,103510,0.0,1,0
4.6,10.0,36985,0.0,1,0
3.9,10.0,97432,0.0,1,1
4.5,10.0,5817205,0.0,1,1
5.1,10.0,286540,0.0,1,0
4.2,82.409,193288,0.0,0,0
3.6,3.6,12273,0.0,0,0
4.3,186.162,28453,0.0,1,0
5.2,86.547,1628160,0.0,1,0
4.2,127.229,61095,0.0,1,0
4.2,63.78,92112,0.0,1,0
3.21,68.28,37515,0.0,1,1
4.2,10.0,11930,0.0,0,0
3.8,10.0,64023,0.0,1,1
4.8,118.671,232958,0.0,1,0
4.6,145.775,1343443,0.0,0,0
4.3,26.383,46139,0.0,1,1
4.6,10.0,100594,0.0,1,1
4.3,101.27,63765,0.0,1,1
4.6,10.0,5160185,0.0,1,1
4.4,9.808,17491,0.0,1,0
4.3,180.84,7955968,0.0,0,0
3.32,11.01,33119,0.0,1,1
4.2,72.551,20731,0.0,1,1
4.9,10.0,3061113,0.0,0,1
4.2,55.571,466478,0.0,1,1
5.0,43.274,2668846,0.0,1,1
4.2,78.746,66681,0.0,0,0
4.18,83.0,78225,0.0,1,1
4.0,35.0,200306,0.0,1,1
5.0,64.044,2152888,0.0,0,1
3.7,1.99,110380,0.0,0,0
4.3,10.0,141687,0.0,0,0
3.9,52.15,24393,0.0,1,0
3.7,6.7151,81593,0.0,0,0
4.7,54.484,2579674,0.0,1,1
4.0,115.1,1408594,0.0,0,0
5.5,50.0,1638814,0.0,1,1
3.08,6.23,79787,0.0,1,1
4.8,10.0,274184,0.0,1,1
3.2,5.0,9591,0.0,0,0
4.1,145.132,27018,0.0,0,0
3.19,17.96,1103511,0.0,0,1
3.2,7.7661,11768,0.0,0,0
4.4,108.305,1012669,0.0,0,0
4.6,10.0,233233,0.0,1,1
3.5,7.586,26917,0.0,1,1
3.0,17.0,37200,0.0,0,0
3.3,10.0,10391,0.0,1,0
3.3,16.344,23130,0.0,1,0
3.9,10.0,25701,0.0,1,1
4.4,75.524,7946646,0.0,1,1
4.3,10.0,34611,0.0,1,1
4.5,48.073,708423,0.0,1,0
5.2,51.924,4320670,0.0,1,1
3.6,11.21,12476,0.0,1,1
4.4,56.84,15848,0.0,1,0
4.7,71.952,25120,0.0,1,0
3.17,14.02,25138,0.0,0,1
4.0,10.0,19355,0.0,1,1
4.0,23.804,62136,0.0,1,1
4.6,37.743,16210,0.0,1,1
5.6,19.112,306120,0.0,1,0
3.2,2.7588,13556,0.0,0,0
4.2,10.0,46134,0.0,1,1
4.4,144.312,748032,0.0,1,0
4.1,23.312,72193,0.0,1,1
3.1,30.05,38150,0.0,0,1
3.02,25.77,99312,0.0,1,1
3.28,26.76,47303,0.0,1,1
4.4,91.864,20590,0.0,0,0
3.26,44.88,46739,0.0,1,1
4.5,10.0,102184,0.0,1,1
3.44,25.79,39527,0.0,1,1
4.4,10.0,873514,0.0,1,1
3.0,7.99,8526,0.0,0,0
4.7,10.0,210123,0.0,0,1
5.4,60.11,15569153,0.0,0,1
4.1,35.0,41748,0.0,1,1
4.4,10.0,121673,0.0,1,1
4.4,170.676,40429,0.0,1,0
4.5,18.899,274358,0.0,1,1
5.0,53.804,7241798,0.0,1,1
3.7,57.334,5040724,0.0,1,1
4.1,32.2,472943,0.0,0,1
3.9,56.4,442593,1.0,0,0
4.24,112.0,183282,0.0,0,0
4.6,14.197,55036,0.0,0,0
3.6,14.902,5038748,0.0,1,0
3.83,9.0,1345485,0.0,1,1
3.3,5.7922,40241,0.0,0,0
4.4,134.705,20214,0.0,1,1
4.3,159.092,91159,0.0,0,1
4.2,65.793,1085256,0.0,1,1
4.2,10.0,15968,0.0,1,1
4.4,10.0,5499,0.0,1,0
3.39,40.5,28071,0.0,1,1
4.2,35.269,68545,0.0,1,1
4.4,92.436,1050712,0.0,1,1
5.0,81.121,2349708,0.0,1,0
4.3,163.486,37399,0.0,0,0
4.7,157.575,83678,0.0,0,1
4.3,86.861,144728,0.0,1,0
4.7,44.726,92376,0.0,0,1
4.1,75.219,994041,0.0,1,1
5.4,44.504,1700211,1.0,1,1
3.0,10.0,15947,0.0,0,0
4.8,31.621,14973796,0.0,0,1
3.07,64.59,41217,0.0,1,1
4.0,73.757,17002,0.0,1,1
5.6,9.0,1691687,0.0,1,1
3.06,10.0,9379,0.0,1,0
3.1,112.458,1061299,0.0,0,1
4.5,107.787,84487,0.0,0,0
4.3,64.677,398601,0.0,1,0
4.2,26.056,8866,0.0,1,0
3.06,15.16,54254,0.0,0,1
4.9,50.772,313196,0.0,1,0
4.3,10.0,2086758,0.0,1,0
3.11,32.01,78935,0.0,1,1
4.7,47.424,2215869,0.0,1,1
3.16,24.14,40083,0.0,1,1
3.9,119.1,58540,0.0,0,1
4.1,161.791,36964,0.0,0,1
4.5,100.756,7966158,0.0,0,1
4.1,10.0,342258,0.0,1,1
3.2,50.2,24302,0.0,1,0
4.2,10.0,26088,0.0,0,0
4.6,10.0,50169,0.0,1,1
4.2,10.0,3722,0.0,1,1
4.9,86.281,16195,0.0,1,0
4.6,48.331,31,0.0,0,1
3.9,10.0,73941,0.0,1,0
3.1,35.0,72043,0.0,1,1
4.4,42.956,5970366,0.0,0,1
3.9,6.2,73274,0.0,1,0
4.2,10.0,37165,0.0,1,1
4.4,47.411,1115449,0.0,1,0
4.2,165.946,3101,0.0,0,0
4.0,3.8,120345,1.0,1,0
4.5,54.209,708921,0.0,1,0
4.1,22.483,4904585,0.0,0,1
3.0,84.7,25713,0.0,1,0
4.6,27.603,3916764,0.0,1,1
4.1,150.274,3995,0.0,0,0
3.93,169.0,37236,0.0,1,1
3.08,19.49,285862,0.0,1,1
3.7,27.814,5043344,0.0,1,1
4.0,123.316,16307,0.0,0,1
3.2,126.0,13216,0.0,0,0
4.6,14.709,887919,0.0,0,0
4.9,17.138,5597,0.0,1,1
4.6,40.922,98824,0.0,1,1
4.9,135.997,313526,0.0,1,1
4.8,10.0,575603,0.0,1,1
3.04,24.32,29968,0.0,0,1
3.8,18.266,13886,0.0,1,1
3.52,26.0,41206,0.0,1,1
4.3,9.888,2616,0.0,0,0
3.12,41.1,70387,0.0,0,1
4.0,10.0,29828,0.0,0,0
4.3,110.906,1575186,0.0,0,1
4.3,140.366,1595150,0.0,0,1
4.0,133.649,5086,0.0,0,0
3.3,10.0,16203,0.0,1,1
4.6,249.13,67655,0.0,1,1
4.9,32.827,10805,0.0,0,0
4.5,89.858,1891039,0.0,1,1
5.2,132.923,685403,0.0,0,0
5.5,18.134,344502,0.0,1,1
3.2,16.703,22303,0.0,1,0
3.7,10.9,149135,0.0,0,0
4.4,33.0,99186,0.0,1,1
3.66,64.0,92012,0.0,1,1
4.1,136.363,7478,0.0,0,1
4.6,105.73,105703,0.0,1,1
4.0,8.936,51113,0.0,1,1
3.69,69.0,253203,0.0,1,1
3.07,16.61,91301,0.0,0,1
4.3,127.07,18819,0.0,0,0
4.3,82.592,5817205,0.0,0,0
4.2,51.961,25067,0.0,1,1
4.3,15.0,6419352,1.0,1,0
4.3,152.807,43698,0.0,0,0
5.0,169.614,346783,0.0,1,1
4.5,11.477,6052,0.0,1,1
4.5,40.957,29727,0.0,1,0
4.9,108.308,2746,0.0,0,0
4.1,62.76,398139,0.0,1,0
3.2,170.5,9318,0.0,1,0
3.8,10.0,5530,0.0,1,0
5.2,29.796,1020290,0.0,1,1
4.5,154.082,74710,0.0,1,0
4.3,0.31,1772627,0.0,0,1
4.5,17.403,21114,0.0,1,1
3.1,0.73,28911,0.0,0,1
3.64,28.0,8177,0.0,1,1
3.1,9.53,67266,0.0,0,0
5.1,128.062,167118,0.0,0,0
3.3,76.86,30298,0.0,1,1
4.2,46.882,3231,0.0,1,0
3.8,6.2024,97891,0.0,0,0
4.3,0.9,12319,0.0,1,1
3.2,50.425,72882,0.0,1,1
3.33,98.22,35544,0.0,1,1
4.3,59.348,7105659,0.0,1,1
3.38,36.31,32477,0.0,1,1
4.5,109.259,185267,0.0,0,0
5.0,37.294,942410,0.0,1,1
4.4,37.15,698660,0.0,1,1
3.2,149.1,15208,0.0,0,0
5.7,26.133,348077,0.0,1,0
3.1,9.33,18937061,0.0,0,0
4.4,93.136,10830,0.0,0,0
4.9,35.0,568128,0.0,1,1
4.4,13.923,324374,0.0,0,1
3.23,10.95,45853,0.0,0,0
3.3,126.9,23912,0.0,0,0
4.3,24.725,3369436,0.0,1,1
3.0,33.72,37171,0.0,0,1
3.39,7.53,54824,0.0,1,1
4.3,163.008,373331,0.0,0,0
3.1,53.22,36971,0.0,1,0
5.1,11.35,2424409,1.0,0,0
4.7,44.755,539824,0.0,1,1
4.4,76.378,155321,0.0,0,0
4.4,66.986,112094,0.0,1,0
3.9,40.094,375920,0.0,1,1
3.9,52.0,3915,0.0,1,1
4.0,11.0,632240,0.0,1,1
5.8,18.766,2855218,0.0,1,1
6.3,8.0,267972,0.0,1,0
4.4,47.786,46103,0.0,1,1
4.7,110.393,5318863,0.0,0,1
4.5,45.444,2307195,0.0,1,1
3.9,126.3,145001,1.0,0,0
3.55,43.0,280336,0.0,1,1
3.5,11.8,7741,0.0,0,0
3.5,8.0,44402,0.0,0,0
3.09,27.18,39437,0.0,1,1
4.4,21.548,1453145,0.0,0,1
3.0,13.242,56094,0.0,0,0
4.0,216.988,13331,0.0,0,0
3.0,15.9,6929,0.0,1,0
4.8,117.886,8005601,0.0,0,1
3.6,35.0,67541,0.0,1,1
4.0,35.0,171086,0.0,1,1
4.5,10.0,91532,0.0,1,1
3.9,6.1511,303681,0.0,0,0
3.5,6.244,213498,0.0,0,0
3.2,0.1,16705,0.0,0,0
4.4,234.764,4283,0.0,0,0
3.76,134.0,276775,0.0,1,1
4.0,23.0,8006,0.0,1,1
3.26,6.91,158617,0.0,0,0
4.5,103.958,39018,0.0,1,0
5.0,10.0,950737,0.0,1,1
3.43,105.46,43847,0.0,1,1
4.2,25.069,20967,0.0,1,0
4.1,15.265,4943985,0.0,1,1
3.5,20.4,116728,0.0,1,0
4.0,61.716,113589,0.0,1,1
4.1,109.195,7983456,0.0,0,1
4.2,162.269,7128,0.0,0,0
5.0,10.0,328109,0.0,1,1
4.4,10.0,140529,0.0,1,1
3.0,8.0,6873,0.0,0,0
3.6,7.0227,18033,0.0,0,0
4.9,10.0,45795,0.0,1,1
4.5,108.233,44901,0.0,0,0
3.36,28.53,84621,0.0,1,1
3.38,69.06,34888,0.0,1,1
4.3,109.046,7140188,0.0,0,1
4.5,15.601,47411,0.0,1,0
4.0,61.854,428966,0.0,0,0
4.4,111.26,8732180,0.0,0,1
3.39,10.0,278267,0.0,1,1
4.5,116.058,269021,0.0,1,1
3.0,114.124,12461,0.0,1,0
4.7,64.036,244647,0.0,0,0
3.3,13.146,21132,0.0,0,0
3.0,10.0,3510,0.0,1,0
3.18,99.74,42942,0.0,1,1
4.7,110.782,8713542,0.0,0,1
3.2,147.1,16441,0.0,0,0
4.2,74.44,2762021,0.0,1,0
3.6,6.0999,97810,0.0,0,0
4.6,40.869,20347,0.0,1,0
4.7,42.019,3688,0.0,1,0
3.4,32.081,17300,0.0,1,1
4.5,10.0,692935,0.0,1,1
4.9,39.544,68115,0.0,1,1
4.8,10.0,475389,0.0,1,1
4.0,5.0,79001,0.0,1,0
4.0,10.0,962381,0.0,1,0
3.94,4.84,291734,1.0,0,0
4.7,186.195,524460,0.0,1,0
4.28,0.16,217801,1.0,0,0
4.6,49.684,67160,0.0,0,0
5.2,384.984,98782,0.0,1,0
3.1,32.65,37274,0.0,0,1
4.6,189.952,10178,0.0,0,0
3.09,10.91,59990,0.0,0,1
4.9,24.963,9491128,0.0,1,1
3.0,116.6,10032,0.0,0,0
3.84,79.0,22625,0.0,1,1
4.5,99.214,8010536,0.0,0,0
3.2,6.4331,22156,0.0,0,0
3.4,10.0,5038091,0.0,1,1
4.3,41.453,18102,0.0,1,0
3.07,10.06,54394,0.0,0,0
4.6,10.288,5705819,0.0,0,0
4.6,10.0,66790,0.0,1,1
3.0,123.9,6136,0.0,0,0
4.6,65.513,486227,0.0,1,1
5.1,48.832,144845,0.0,1,1
3.4,5.29,10547,0.0,0,0
3.1,86.0,21494,0.0,0,0
5.7,123.0,26825758,0.0,0,0
4.3,11.623,440988,0.0,1,1
3.3,5.0,331815,0.0,0,1
4.5,185.062,12446,0.0,0,0
4.7,80.511,403657,0.0,1,1
4.4,119.887,7994114,0.0,0,1
3.68,71.0,23916,0.0,1,1
3.1,209.073,5069,0.0,1,0
3.3,10.0,5575,0.0,1,0
3.7,43.6,137438,0.0,0,0
3.3,11.39,18909013,0.0,0,0
3.2,9.6,8998,0.0,0,0
3.93,71.0,3074,0.0,1,1
4.5,104.965,4474475,0.0,0,1
5.7,231.126,8070167,0.0,0,0
3.0,44.666,5038863,0.0,1,1
4.0,22.168,7109100,0.0,1,1
3.36,13.95,37534,0.0,1,1
3.27,33.44,33475,0.0,1,1
4.2,62.699,322494,0.0,1,0
3.1,12.1,46775,0.0,0,0
4.1,65.068,171067,0.0,1,1
3.1,8.3,15226,0.0,0,0
4.1,109.759,7960248,0.0,0,1
3.5,1.89,67995,0.0,0,1
3.0,0.0,13198,0.0,0,0
4.4,184.843,1060934,0.0,0,0
4.0,10.0,32013,0.0,0,0
4.3,191.239,3836,0.0,0,0
4.3,65.273,2890699,0.0,1,1
4.0,37.452,7948613,0.0,1,0
4.2,66.495,2091095,0.0,1,0
3.1,8.4,9015,0.0,0,0
5.1,10.877,643801,0.0,0,0
4.3,12.691,116576,0.0,0,0
4.8,11.086,58605,0.0,1,1
3.1,9.43,170158,0.0,0,0
3.3,0.8,38472,0.0,1,0
4.7,35.0,6064425,0.0,1,1
3.0,35.0,59153,0.0,1,1
4.8,10.0,27399,0.0,1,1
4.2,10.0,53547,0.0,0,0
3.6,35.0,12273,0.0,1,1
3.3,93.655,38379,0.0,1,0
3.0,-0.07,98174,0.0,1,0
3.11,29.84,70800,0.0,0,1
3.37,27.71,93975,0.0,1,1
3.1,2.11,4118,0.0,0,0
3.4,38.0,5407902,0.0,0,0
4.5,218.141,8821,0.0,0,0
4.1,52.817,4581756,0.0,1,1
5.0,28.72,12238827,0.0,1,1
3.5,71.444,198495,0.0,1,0
4.3,123.654,34765,0.0,0,0
3.1,8.0,66016,0.0,0,1
3.9,35.0,7096978,0.0,0,1
3.37,53.46,25390,0.0,1,1
4.6,35.0,2143281,0.0,1,1
3.4,9.97,5034979,0.0,0,0
3.4,71.7,394096,0.0,0,0
4.6,48.2,1399331,1.0,0,0
3.4,3.36,81619,0.0,0,1
3.8,1.108,48369,0.0,0,0
3.5,27.589,10787,0.0,0,0
4.4,10.0,103445,0.0,1,1
4.4,10.616,3115613,0.0,0,0
4.0,67.484,7339,0.0,1,0
3.21,14.88,36561,0.0,1,1
4.6,37.932,5817205,0.0,0,0
4.2,98.002,8223706,0.0,0,1
3.8,42.0,127896,0.0,1,0
3.08,3.98,18955,0.0,0,0
5.2,10.0,5097136,0.0,1,1
4.5,127.823,4744373,0.0,1,1
4.3,80.363,844966,0.0,1,1
3.6,36.669,727136,0.0,1,1
3.0,65.492,26483,0.0,1,1
4.6,53.472,1171395,0.0,1,1
4.3,10.0,79018,0.0,0,0
4.1,86.9,83091,0.0,0,0
4.1,96.848,32255,0.0,0,0
4.2,214.357,2975,0.0,0,0
4.3,10.0,2262665,0.0,0,0
3.8,13.4,43143,0.0,1,1
4.2,92.242,638104,0.0,1,1
3.8,174.539,14036,0.0,1,0
6.0,10.0,2482317,1.0,1,0
3.0,10.0,1061181,0.0,0,0
3.9,35.0,61385,0.0,1,1
4.6,113.356,181004,0.0,1,1
4.9,182.784,31697,0.0,0,0
3.69,10.0,124178,0.0,1,1
3.0,35.0,12834,0.0,1,1
4.5,41.194,120151,0.0,1,0
4.25,57.0,639619,0.0,1,1
3.0,122.0,17839,0.0,0,0
3.9,17.355,715080,0.0,1,1
3.17,39.86,39907,0.0,1,1
3.0,7.28,55044,0.0,0,0
4.7,10.0,256956,0.0,0,0
